,Year,Month,Date,Time,Minute,Air Temperature,Previous Day Average,Two Days Before Average,Three Days Before Average,Last 7 Days Average
2577,2022,07,25,13,00,28.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2578,2022,07,25,12,50,27.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2579,2022,07,25,12,30,28.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2580,2022,07,25,13,10,26.9,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2581,2022,07,25,12,40,26.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2582,2022,07,25,13,20,26.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2583,2022,07,25,13,50,27.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2584,2022,07,25,13,30,27.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2585,2022,07,25,14,20,27.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2586,2022,07,25,13,40,26.9,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2587,2022,07,25,14,10,27.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2588,2022,07,25,14,30,N/A,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2589,2022,07,25,14,00,26.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2590,2022,07,25,14,40,26.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2591,2022,07,25,14,50,27.5,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2592,2022,07,25,15,00,27.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2593,2022,07,25,15,20,27.3,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2594,2022,07,25,15,30,27.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2595,2022,07,25,15,40,26.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2596,2022,07,25,16,00,26.5,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2597,2022,07,25,15,50,27.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2598,2022,07,25,16,20,26.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2599,2022,07,25,16,30,26.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2600,2022,07,25,16,10,26.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2601,2022,07,25,15,10,27.5,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2602,2022,07,25,17,10,28.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2603,2022,07,25,17,30,28.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2604,2022,07,25,17,00,26.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2605,2022,07,25,16,50,26.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2606,2022,07,25,16,40,26.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2607,2022,07,25,17,40,28.3,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2608,2022,07,25,17,50,27.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2609,2022,07,25,18,00,27.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2610,2022,07,25,18,10,27.3,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2611,2022,07,25,18,40,25.3,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2612,2022,07,25,18,30,26.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2613,2022,07,25,18,20,26.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2614,2022,07,25,17,20,27.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2615,2022,07,25,18,50,25.3,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2616,2022,07,25,19,40,N/A,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2617,2022,07,25,19,00,25.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2618,2022,07,25,19,10,25.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2619,2022,07,25,19,20,24.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2620,2022,07,25,19,50,24.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2621,2022,07,25,19,30,24.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2622,2022,07,25,20,10,25.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2623,2022,07,25,20,00,24.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2624,2022,07,25,20,20,25.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2625,2022,07,25,20,30,25.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2626,2022,07,25,21,00,25.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2627,2022,07,25,21,10,25.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2628,2022,07,25,20,40,25.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2629,2022,07,25,20,50,25.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2630,2022,07,25,21,30,25.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2631,2022,07,25,22,00,25.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2632,2022,07,25,21,20,25.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2633,2022,07,25,21,40,25.6,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2634,2022,07,25,21,50,25.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2635,2022,07,25,23,00,25.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2636,2022,07,25,22,30,25.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2637,2022,07,25,22,20,25.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2638,2022,07,25,23,10,25.2,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2639,2022,07,25,23,20,25.1,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2640,2022,07,25,22,10,25.7,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2641,2022,07,25,22,40,25.5,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2642,2022,07,25,22,50,25.4,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2643,2022,07,25,23,30,25.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2644,2022,07,25,23,40,25.0,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2645,2022,07,25,23,50,24.8,25.935000000000002,25.282481751824815,24.78041958041958,23.923998479636133
2646,2022,07,26,00,10,24.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2647,2022,07,26,00,20,24.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2648,2022,07,26,00,30,24.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2649,2022,07,26,00,40,23.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2650,2022,07,26,01,10,23.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2651,2022,07,26,01,00,22.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2652,2022,07,26,00,50,22.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2653,2022,07,26,01,20,23.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2654,2022,07,26,01,40,22.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2655,2022,07,26,01,30,22.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2656,2022,07,26,02,00,22.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2657,2022,07,26,02,30,22.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2658,2022,07,26,01,50,22.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2659,2022,07,26,02,10,22.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2660,2022,07,26,02,20,22.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2661,2022,07,26,03,10,22.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2662,2022,07,26,04,20,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2663,2022,07,26,03,20,21.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2664,2022,07,26,03,30,22.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2665,2022,07,26,03,50,22.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2666,2022,07,26,03,40,22.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2667,2022,07,26,02,50,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2668,2022,07,26,04,10,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2669,2022,07,26,03,00,21.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2670,2022,07,26,04,30,22.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2671,2022,07,26,00,00,24.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2672,2022,07,26,04,00,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2673,2022,07,26,02,40,22.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2674,2022,07,26,04,50,22.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2675,2022,07,26,05,00,22.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2676,2022,07,26,05,20,22.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2677,2022,07,26,05,40,22.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2678,2022,07,26,04,40,22.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2679,2022,07,26,05,30,22.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2680,2022,07,26,05,10,22.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2681,2022,07,26,05,50,N/A,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2682,2022,07,26,06,40,21.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2683,2022,07,26,06,00,21.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2684,2022,07,26,06,30,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2685,2022,07,26,06,10,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2686,2022,07,26,06,20,21.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2687,2022,07,26,06,50,21.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2688,2022,07,26,07,40,22.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2689,2022,07,26,07,00,21.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2690,2022,07,26,07,20,22.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2691,2022,07,26,07,50,22.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2692,2022,07,26,07,30,21.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2693,2022,07,26,07,10,21.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2694,2022,07,26,08,10,22.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2695,2022,07,26,08,40,23.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2696,2022,07,26,08,00,22.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2697,2022,07,26,09,20,24.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2698,2022,07,26,09,00,23.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2699,2022,07,26,08,20,22.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2700,2022,07,26,09,40,25.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2701,2022,07,26,08,50,23.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2702,2022,07,26,09,30,24.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2703,2022,07,26,08,30,23.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2704,2022,07,26,10,00,24.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2705,2022,07,26,10,10,25.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2706,2022,07,26,09,50,24.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2707,2022,07,26,10,40,25.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2708,2022,07,26,10,20,25.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2709,2022,07,26,10,30,25.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2710,2022,07,26,10,50,25.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2711,2022,07,26,11,10,N/A,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2712,2022,07,26,11,00,24.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2713,2022,07,26,11,30,25.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2714,2022,07,26,11,50,25.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2715,2022,07,26,11,20,25.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2716,2022,07,26,12,20,26.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2717,2022,07,26,12,10,26.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2718,2022,07,26,12,40,25.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2719,2022,07,26,12,00,26.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2720,2022,07,26,11,40,25.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2721,2022,07,26,12,50,25.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2722,2022,07,26,12,30,25.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2723,2022,07,26,13,10,26.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2724,2022,07,26,09,10,24.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2725,2022,07,26,13,00,25.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2726,2022,07,26,13,20,25.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2727,2022,07,26,13,30,26.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2728,2022,07,26,13,40,26.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2729,2022,07,26,14,10,27.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2730,2022,07,26,13,50,26.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2731,2022,07,26,14,00,26.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2732,2022,07,26,14,30,26.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2733,2022,07,26,14,20,26.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2734,2022,07,26,15,10,26.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2735,2022,07,26,15,00,26.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2736,2022,07,26,14,50,26.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2737,2022,07,26,15,40,27.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2738,2022,07,26,15,30,27.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2739,2022,07,26,15,20,27.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2740,2022,07,26,15,50,27.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2741,2022,07,26,14,40,26.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2742,2022,07,26,16,40,26.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2743,2022,07,26,16,00,27.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2744,2022,07,26,16,50,26.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2745,2022,07,26,16,30,27.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2746,2022,07,26,16,20,27.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2747,2022,07,26,16,10,26.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2748,2022,07,26,17,00,27.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2749,2022,07,26,17,20,25.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2750,2022,07,26,17,40,26.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2751,2022,07,26,17,10,27.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2752,2022,07,26,17,50,26.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2753,2022,07,26,18,00,26.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2754,2022,07,26,17,30,25.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2755,2022,07,26,18,10,26.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2756,2022,07,26,18,30,26.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2757,2022,07,26,18,50,24.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2758,2022,07,26,18,40,25.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2759,2022,07,26,19,00,24.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2760,2022,07,26,19,10,24.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2761,2022,07,26,19,20,N/A,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2762,2022,07,26,18,20,26.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2763,2022,07,26,19,50,24.5,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2764,2022,07,26,19,30,24.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2765,2022,07,26,20,20,25.1,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2766,2022,07,26,20,10,24.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2767,2022,07,26,19,40,24.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2768,2022,07,26,20,00,24.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2769,2022,07,26,20,30,25.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2770,2022,07,26,20,40,24.9,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2771,2022,07,26,20,50,25.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2772,2022,07,26,21,20,24.4,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2773,2022,07,26,21,30,24.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2774,2022,07,26,21,10,24.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2775,2022,07,26,21,50,24.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2776,2022,07,26,22,00,24.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2777,2022,07,26,21,40,24.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2778,2022,07,26,21,00,24.6,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2779,2022,07,26,22,10,25.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2780,2022,07,26,22,20,24.8,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2781,2022,07,26,22,40,N/A,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2782,2022,07,26,23,00,24.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2783,2022,07,26,22,30,24.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2784,2022,07,26,22,50,24.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2785,2022,07,26,23,10,23.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2786,2022,07,26,23,30,23.2,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2787,2022,07,26,23,20,23.3,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2788,2022,07,26,23,40,23.0,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2789,2022,07,26,23,50,22.7,24.361428571428572,25.935000000000002,25.282481751824815,24.154124234163298
2790,2022,07,27,00,00,22.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2791,2022,07,27,00,30,22.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2792,2022,07,27,00,10,23.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2793,2022,07,27,00,50,23.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2794,2022,07,27,00,40,23.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2795,2022,07,27,01,20,22.7,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2796,2022,07,27,01,30,22.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2797,2022,07,27,01,10,23.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2798,2022,07,27,01,40,22.4,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2799,2022,07,27,00,20,22.7,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2800,2022,07,27,02,00,22.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2801,2022,07,27,02,20,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2802,2022,07,27,02,10,22.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2803,2022,07,27,01,50,22.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2804,2022,07,27,02,40,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2805,2022,07,27,02,30,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2806,2022,07,27,03,00,21.5,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2807,2022,07,27,03,10,21.4,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2808,2022,07,27,01,00,22.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2809,2022,07,27,02,50,N/A,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2810,2022,07,27,03,20,21.3,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2811,2022,07,27,03,30,21.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2812,2022,07,27,03,40,21.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2813,2022,07,27,04,00,21.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2814,2022,07,27,04,20,21.3,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2815,2022,07,27,04,30,21.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2816,2022,07,27,04,40,20.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2817,2022,07,27,05,00,21.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2818,2022,07,27,03,50,21.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2819,2022,07,27,04,50,21.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2820,2022,07,27,05,20,21.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2821,2022,07,27,05,40,21.4,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2822,2022,07,27,05,50,21.3,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2823,2022,07,27,04,10,21.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2824,2022,07,27,06,00,21.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2825,2022,07,27,05,10,21.2,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2826,2022,07,27,06,30,21.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2827,2022,07,27,06,10,21.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2828,2022,07,27,06,20,21.4,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2829,2022,07,27,06,50,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2830,2022,07,27,06,40,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2831,2022,07,27,05,30,21.3,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2832,2022,07,27,07,30,21.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2833,2022,07,27,07,40,21.7,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2834,2022,07,27,07,10,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2835,2022,07,27,07,20,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2836,2022,07,27,08,00,21.5,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2837,2022,07,27,07,50,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2838,2022,07,27,07,00,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2839,2022,07,27,08,20,21.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2840,2022,07,27,08,10,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2841,2022,07,27,09,00,22.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2842,2022,07,27,09,10,22.4,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2843,2022,07,27,09,20,22.7,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2844,2022,07,27,08,40,21.5,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2845,2022,07,27,09,30,22.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2846,2022,07,27,08,50,22.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2847,2022,07,27,09,40,23.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2848,2022,07,27,08,30,21.8,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2849,2022,07,27,10,00,23.6,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2850,2022,07,27,09,50,23.0,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2851,2022,07,27,10,10,24.1,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2852,2022,07,27,10,20,23.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2853,2022,07,27,10,30,23.9,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
2854,2022,07,27,11,00,23.7,23.92816901408451,24.361428571428572,25.935000000000002,24.330960963760738
